código de la entrevista,cantidad de personas entrevistadas,Macroterritorio donde se realiza la entrevista,Territorio donde se realiza la entrevista,Mes de la entrevista,Departamento donde se realiza la entrevista,Municipio donde se realiza la entrevista,"Hechos, año de inicio","Hecho, año de finalización",Sector con el que se puede identificar las víctimas del relato,Tipo de entrevista,Entrevista transcrita?,Entrevista etiquetada?,De interés para: Esclarecimiento,De interés para: Reconocimiento,De interés para: Convivencia,De interés para: No Repetición,De interés para: Enfoque de género,De interés para: Psicosocial,De interés para: Curso de Vida,De interés para: Dirección de investigación,De interés para: Territorios,De interés para: Dirección étnica,De interés para: Comisionados,De interés para: Estrategia - Arte,De interés para: Estrategia - Comunicación,De interés para: Estrategia - Participación,De interés para: Estrategia - Pedagogía,De interés para: Grupo de Acceso a la información,De interés para: Presidencia,De interés para: Otros,De interés para: Enlace interinstitucional,De interés para: SIM,De interés para el área: Pueblos Étnicos,De interés para el área: Diálogo social,De interés para el área: Género,De interés para el área: Enfoque psico social,De interés para el área: Curso de Vida,De interés para el área: Núcleo 1,De interés para el área: Núcleo 2,De interés para el área: Núcleo 3,De interés para el área: Núcleo 4,De interés para el área: Núcleo 5,De interés para el área: Núcleo 6,De interés para el área: Núcleo 7,De interés para el área: Núcleo 8,De interés para el área: Núcleo 9,De interés para el área: Núcleo 10,Coincide con el mandato 01,Coincide con el mandato 02,Coincide con el mandato 03,Coincide con el mandato 04,Coincide con el mandato 05,Coincide con el mandato 06,Coincide con el mandato 07,Coincide con el mandato 08,Coincide con el mandato 09,Coincide con el mandato 10,Coincide con el mandato 11,Coincide con el mandato 12,Coincide con el mandato 13,Transcripción Anomizada?,url transcipción anonimizada
132-AA-00001,1,Equipo Nacional / Sede Central,Dirección de conocimiento,2019-11,HUILA,NEIVA,2001,2015,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,,
252-AA-00008,1,Magdalena Medio,Macroterritorial Magdalena Medio,2019-12,SANTANDER,BARRANCABERMEJA,2019,2019,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/252-AA-00008
056-AA-00001,1,Surandina,Popayán,2019-08,CAUCA,PATÍA,1990,1991,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/056-AA-00001
056-AA-00002,1,Surandina,Popayán,2019-11,CAUCA,CALDONO,1985,1999,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/056-AA-00002
222-AA-00001,1,Surandina,Popayán,2019-11,CAUCA,CALDONO,1998,2016,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,
222-AA-00002,1,Surandina,Popayán,2019-11,CAUCA,CALDONO,2019,2019,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
056-AA-00003,1,Surandina,Popayán,2019-11,CAUCA,CALDONO,1983,2003,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,
056-AA-00004,1,Surandina,Popayán,2019-11,CAUCA,POPAYÁN,1984,1991,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,Si,http://archivo.comisiondelaverdad.co/explora/detalle/056-AA-00004
200-AA-00001,1,Surandina,Puerto Asís,2019-11,PUTUMAYO,PUERTO CAICEDO,2001,2014,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,,
200-AA-00002,1,Surandina,Puerto Asís,2019-11,PUTUMAYO,PUERTO CAICEDO,2002,2016,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/200-AA-00002
090-AA-00001,1,Caribe e Insular,Santa Marta,2019-05,MAGDALENA,FUNDACIÓN,2019,2019,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,,
326-AA-00002,1,Pacífico,Buenaventura,2019-12,VALLE DEL CAUCA,BUENAVENTURA,2019,2019,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,,
261-AA-00001,1,Orinoquia,Villavicencio,2019-08,META,MAPIRIPÁN,1985,1985,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,,
091-AA-00001,1,Equipo Nacional / Sede Central,Dirección de conocimiento,2019-10,ANTIOQUIA,APARTADÓ,1994,2016,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,,
073-AA-00001,1,Surandina,Popayán,2019-10,CAUCA,POPAYÁN,2004,2007,Sin Especificar,AA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
216-AA-00005,1,Surandina,Cali,2019-12,VALLE DEL CAUCA,CALI,1980,1985,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/216-AA-00005
075-AA-00001,1,Caribe e Insular,Valledupar,2019-08,CESAR,MANAURE BALCÓN DEL CESAR,1999,2016,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
075-AA-00002,1,Caribe e Insular,Macroterritorial Caribe e Insular,2019-08,LA GUAJIRA,SAN JUAN DEL CESAR,1989,2016,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/075-AA-00002
075-AA-00003,1,Caribe e Insular,Macroterritorial Caribe e Insular,2019-08,LA GUAJIRA,SAN JUAN DEL CESAR,2020,2020,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/075-AA-00003
075-AA-00004,1,Caribe e Insular,Macroterritorial Caribe e Insular,2019-08,LA GUAJIRA,SAN JUAN DEL CESAR,1998,2006,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
163-AA-00001,1,Nororiente,Yopal,2019-10,CASANARE,NUNCHÍA,1987,2005,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,,
098-AA-00001,1,Orinoquia,Villavicencio,2019-03,META,VISTAHERMOSA,1982,2016,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/098-AA-00001
089-AA-00004,1,Caribe e Insular,Valledupar,2020-01,CESAR,VALLEDUPAR,1995,2020,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/089-AA-00004
582-AA-00001,1,Surandina,Cali,2020-01,VALLE DEL CAUCA,CALI,1977,2018,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,,
216-AA-00006,1,Surandina,Cali,2020-01,VALLE DEL CAUCA,CALI,1964,1990,Sin Especificar,AA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,,
216-AA-00007,1,Surandina,Cali,2020-01,VALLE DEL CAUCA,CALI,2006,2012,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,,
163-AA-00002,1,Nororiente,Yopal,2020-02,CASANARE,TAURAMENA,1995,2016,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,,
240-AA-00001,1,Equipo Nacional / Sede Central,Macroterritorial Equipo Nacional / Sede Central,2020-02,SANTANDER,BUCARAMANGA,2020,2020,Sin Especificar,AA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/240-AA-00001
220-AA-00001,1,Nororiente,Bucaramanga,2019-10,SANTANDER,BUCARAMANGA,1984,2018,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,,
176-AA-00002,1,Nororiente,Yopal,2020-02,META,BARRANCA DE UPÍA,1994,2011,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/176-AA-00002
220-AA-00002,1,Nororiente,Bucaramanga,2020-01,SANTANDER,BUCARAMANGA,1982,2020,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/220-AA-00002
300-AA-00001,1,Caribe e Insular,Valledupar,2019-11,CESAR,VALLEDUPAR,1981,2011,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,
163-AA-00003,1,Nororiente,Yopal,2020-02,CASANARE,MANÍ,2002,2015,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/163-AA-00003
077-AA-00002,1,Antioquia y Eje Cafetero,Apartadó,2020-02,ANTIOQUIA,APARTADÓ,1977,2020,Sin Especificar,AA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,
440-AA-00001,1,Surandina,Cali,2020-02,VALLE DEL CAUCA,SAN PEDRO,2000,2016,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,,
176-AA-00003,1,Nororiente,Yopal,2020-02,CASANARE,VILLANUEVA,2005,2005,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,,
240-AA-00003,1,Equipo Nacional / Sede Central,Macroterritorial Equipo Nacional / Sede Central,2020-02,ANTIOQUIA,MEDELLÍN,2020,2020,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/240-AA-00003
240-AA-00004,1,Equipo Nacional / Sede Central,Macroterritorial Equipo Nacional / Sede Central,2020-02,ANTIOQUIA,MEDELLÍN,1960,1960,Sin Especificar,AA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/240-AA-00004
175-AA-00001,1,Nororiente,Yopal,2020-02,CASANARE,MANÍ,1989,2016,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,,
175-AA-00002,1,Nororiente,Yopal,2020-02,CASANARE,AGUAZUL,2020,2020,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,
229-AA-00001,1,Surandina,Cali,2020-02,VALLE DEL CAUCA,YUMBO,1973,1973,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/229-AA-00001
216-AA-00008,1,Surandina,Cali,2020-02,VALLE DEL CAUCA,YUMBO,1980,1984,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/216-AA-00008
216-AA-00009,1,Surandina,Cali,2020-02,VALLE DEL CAUCA,SAN PEDRO,1986,2005,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,,
582-AA-00002,1,Surandina,Cali,2020-02,VALLE DEL CAUCA,TULUÁ,1995,2016,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,,
274-AA-00001,1,Orinoquia,San José del Guaviare,2020-03,GUAVIARE,SAN JOSÉ DEL GUAVIARE,1971,2020,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,,
274-AA-00002,1,Orinoquia,San José del Guaviare,2020-03,GUAVIARE,SAN JOSÉ DEL GUAVIARE,2001,2020,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/274-AA-00002
220-AA-00004,1,Nororiente,Bucaramanga,2019-12,SANTANDER,BUCARAMANGA,1963,2018,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/220-AA-00004
391-AA-00001,1,Orinoquia,San José del Guaviare,2020-03,GUAVIARE,SAN JOSÉ DEL GUAVIARE,2000,2017,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,,
308-AA-00004,1,Orinoquia,San José del Guaviare,2020-03,GUAVIARE,SAN JOSÉ DEL GUAVIARE,1993,2009,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,,
307-AA-00001,1,Orinoquia,San José del Guaviare,2020-03,GUAVIARE,SAN JOSÉ DEL GUAVIARE,1994,2004,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,
216-AA-00010,1,Surandina,Cali,2020-03,VALLE DEL CAUCA,TULUÁ,1998,1999,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/216-AA-00010
281-AA-00001,1,Orinoquia,San José del Guaviare,2020-03,GUAVIARE,SAN JOSÉ DEL GUAVIARE,1987,2020,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/281-AA-00001
240-AA-00005,1,Equipo Nacional / Sede Central,Macroterritorial Equipo Nacional / Sede Central,2019-05,ANTIOQUIA,MEDELLÍN,2005,2005,Sin Especificar,AA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/240-AA-00005
237-AA-00005,1,Caribe e Insular,Valledupar,2020-02,CESAR,VALLEDUPAR,1984,2020,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,,
068-AA-00001,1,Surandina,Cali,2020-02,VALLE DEL CAUCA,CALI,2005,2016,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/068-AA-00001
281-AA-00002,1,Orinoquia,San José del Guaviare,2020-03,GUAVIARE,SAN JOSÉ DEL GUAVIARE,2005,2020,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,
230-AA-00001,1,Surandina,Cali,2020-03,VALLE DEL CAUCA,TULUÁ,1998,2016,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,
230-AA-00002,1,Surandina,Cali,2020-03,VALLE DEL CAUCA,TULUÁ,2008,2016,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
230-AA-00003,1,Surandina,Cali,2020-03,VALLE DEL CAUCA,TULUÁ,2006,2016,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,,
230-AA-00004,1,Surandina,Cali,2020-03,VALLE DEL CAUCA,TULUÁ,1998,2016,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/230-AA-00004
068-AA-00002,1,Surandina,Cali,2020-03,VALLE DEL CAUCA,TULUÁ,1991,2005,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,,
280-AA-00001,1,Orinoquia,San José del Guaviare,2020-03,GUAVIARE,SAN JOSÉ DEL GUAVIARE,2001,2018,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,,
428-AA-00428,1,Orinoquia,Florencia,2020-01,CAQUETÁ,FLORENCIA,1990,2005,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/428-AA-00428
582-AA-00003,1,Surandina,Cali,2020-03,VALLE DEL CAUCA,TULUÁ,1989,2016,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,,
673-AA-00001,1,Equipo Nacional / Sede Central,Dirección de conocimiento,2020-03,CAQUETÁ,LA MONTAÑITA,1980,2003,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/673-AA-00001
673-AA-00002,1,Equipo Nacional / Sede Central,Dirección de conocimiento,2020-03,CAQUETÁ,LA MONTAÑITA,1980,2007,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
457-AA-00002,1,Orinoquia,Villavicencio,2020-02,META,PUERTO LÓPEZ,1999,2002,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/457-AA-00002
253-AA-00002,1,Orinoquia,Villavicencio,2020-02,META,PUERTO LÓPEZ,2000,2002,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/253-AA-00002
060-AA-00002,1,Surandina,Puerto Asís,2020-03,CAQUETÁ,LA MONTAÑITA,1981,2020,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/060-AA-00002
112-AA-00002,1,Surandina,Cali,2020-02,VALLE DEL CAUCA,CALI,1979,1979,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/112-AA-00002
060-AA-00004,1,Surandina,Puerto Asís,2020-04,PUTUMAYO,PUERTO ASÍS,1994,2020,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,
163-AA-00004,1,Nororiente,Yopal,2020-02,CASANARE,VILLANUEVA,2020,2020,Sin Especificar,AA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/163-AA-00004
